id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName,aphiaid,lsid,status,scientificName,kingdom,phylum,class,order,family,genus,species,marine,brackish
IO/SS/AST/00038,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00038,IO/SS/AST/00038,1,Female,Adult,present,28016,15-09-2010,14:32:00,Benthic,Expo model trawl,Andaman Sea,India,East off Little Andaman Island,213.0,213.0,10.9,93.07,,,"Vinay P. Padate, CMLRE",12-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:1434135,Nephropsis rahayuae,1434135.0,urn:lsid:marinespecies.org:taxname:1434135,accepted,Nephropsis rahayuae,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00039,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00039,IO/SS/AST/00039,2,Male,Adult,present,334II02A,26-01-2015,12:12:00,Benthic,HOT model net,Bay of Bengal,India,Northwest off Little Andaman island,402.0,402.0,10.86,92.19,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00040,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00040,IO/SS/AST/00040,1,Male,Adult,present,334II13A,01-02-2015,11:32:00,Benthic,HOT model net,Bay of Bengal,India,West off Great Nicobar Island,338.0,338.0,6.83,93.76,,,"Vinay P. Padate, CMLRE",12-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:1434135,Nephropsis rahayuae,1434135.0,urn:lsid:marinespecies.org:taxname:1434135,accepted,Nephropsis rahayuae,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00041,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00041,IO/SS/AST/00041,1,Male,Adult,present,349II07,11-04-2016,07:13:00,Benthic,HSDT (CV),Andaman Sea,India,East off North Andaman Island,332.0,332.0,13.24,93.17,,,"Vinay P. Padate, CMLRE",12-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:1434135,Nephropsis rahayuae,1434135.0,urn:lsid:marinespecies.org:taxname:1434135,accepted,Nephropsis rahayuae,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00042,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00042,IO/SS/AST/00042,2,Female,Adult,present,37204,27-02-2018,15:29:00,Benthic,HSDT (CV),Arabian Sea,India,"Northwest off Panaji, Goa",691.0,691.0,15.66,72.68,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri,,,,,,,,,,,,,
IO/SS/AST/00043,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00043,IO/SS/AST/00043,1,Female,Adult,present,39110,08-11-2019,08:30:00,Benthic,Chain dredge,Bay of Bengal,India,"Northeast off Chennai, Tamil Nadu",458.0,458.0,13.37,80.65,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri,241294.0,urn:lsid:marinespecies.org:taxname:241294,accepted,Nephropsis carpenteri,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00044,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00044,IO/SS/AST/00044,1,Female,Adult,present,39211,29-11-2019,11:30:00,Benthic,Chain dredge,Bay of Bengal,India,"East off Puducherry, Pondicherry",433.0,433.0,11.96,80.15,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri,,,,,,,,,,,,,
IO/SS/AST/00045,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00045,IO/SS/AST/00045,12,Female,Adult,present,38002,01-01-2019,,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Vengurla, Maharashtra",766.0,766.0,15.76,72.36,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri,,,,,,,,,,,,,
IO/SS/AST/00046,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00046,IO/SS/AST/00046,4,Male,Adult,present,39801,29-02-2020,11:45:00,Benthic,Expo model trawl,Arabian Sea,India,"Southwest off Trivandrum, Kerala",610.0,610.0,8.24,76.49,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,220231.0,urn:lsid:marinespecies.org:taxname:220231,accepted,Nephropsis stewarti,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00047,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00047,IO/SS/AST/00047,3,Female,Adult,present,39801,29-02-2020,11:45:00,Benthic,Expo model trawl,Arabian Sea,India,"Southwest off Trivandrum, Kerala",610.0,610.0,8.24,76.49,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00048,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00048,IO/SS/AST/00048,1,Male,Adult,present,28103,15-10-2010,11:39:00,Benthic,HSDT (CV),Arabian Sea,India,"West off Honnavar, Karnataka",214.0,214.0,14.26,73.26,,,"Vinay P. Padate, CMLRE",15-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246172,Nephropsis ensirostris,,,,,,,,,,,,,
IO/SS/AST/00049,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00049,IO/SS/AST/00049,3,Male,Adult,present,36603,25-10-2017,09:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Trivandrum, Kerala",950.0,950.0,8.36,76.24,,,"Vinay P. Padate, CMLRE",15-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246172,Nephropsis ensirostris,246172.0,urn:lsid:marinespecies.org:taxname:246172,accepted,Nephropsis ensirostris,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00050,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00050,IO/SS/AST/00050,1,Female,Adult,present,36603,25-10-2017,09:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Trivandrum, Kerala",950.0,950.0,8.36,76.24,,,"Vinay P. Padate, CMLRE",15-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246172,Nephropsis ensirostris,,,,,,,,,,,,,
IO/SS/AST/00051,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00051,IO/SS/AST/00051,5,Male,Adult,present,28017,19-09-2010,15:40:00,Benthic,Expo model trawl,Bay of Bengal,India,Northwest off Middle Andaman Island,514.0,514.0,11.15,92.33,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00052,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00052,IO/SS/AST/00052,6,Female,Adult,present,28017,19-09-2010,15:40:00,Benthic,Expo model trawl,Bay of Bengal,India,Northwest off Middle Andaman Island,514.0,514.0,11.15,92.33,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00053,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00053,IO/SS/AST/00053,6,Male,Adult,present,28016,15-09-2010,14:32:00,Benthic,Expo model trawl,Andaman Sea,India,East off Little Andaman Island,213.0,213.0,10.9,93.07,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00054,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00054,IO/SS/AST/00054,2,Female,Adult,present,28016,15-09-2010,14:32:00,Benthic,Expo model trawl,Andaman Sea,India,East off Little Andaman Island,213.0,213.0,10.9,93.07,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00055,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00055,IO/SS/AST/00055,1,Female,Adult,present,29117,09-11-2011,08:56:00,Benthic,Expo model trawl,Bay of Bengal,India,"East off Puducherry, Pondicherry",777.0,777.0,11.91,80.14,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,220231.0,urn:lsid:marinespecies.org:taxname:220231,accepted,Nephropsis stewarti,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00056,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00056,IO/SS/AST/00056,1,Male,Adult,present,292II90,13-12-2011,09:55:00,Benthic,HSDT (CV),Bay of Bengal,India,"Southwest off Katchal Island, Nicobars",395.0,395.0,7.75,93.21,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,220231.0,urn:lsid:marinespecies.org:taxname:220231,accepted,Nephropsis stewarti,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00057,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00057,IO/SS/AST/00057,2,Female,Adult,present,292II90,13-12-2011,09:55:00,Benthic,HSDT (CV),Bay of Bengal,India,"Southwest off Katchal Island, Nicobars",395.0,395.0,7.75,93.21,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,220231.0,urn:lsid:marinespecies.org:taxname:220231,accepted,Nephropsis stewarti,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00058,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00058,IO/SS/AST/00058,1,Female,Adult,present,334II02A,26-01-2015,12:12:00,Benthic,HOT model net,Bay of Bengal,India,Northwest off Little Andaman island,402.0,402.0,10.86,92.19,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,220231.0,urn:lsid:marinespecies.org:taxname:220231,accepted,Nephropsis stewarti,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00059,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00059,IO/SS/AST/00059,1,Male,Adult,present,349II08,11-04-2016,14:50:00,Benthic,HSDT (CV),Andaman Sea,India,"East off Henry Lawrence Island, Andamans",411.0,411.0,12.14,93.19,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,220231.0,urn:lsid:marinespecies.org:taxname:220231,accepted,Nephropsis stewarti,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00060,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00060,IO/SS/AST/00060,2,Male,Adult,present,349II10,14-04-2016,08:00:00,Benthic,HSDT (CV),Bay of Bengal,India,"Southwest off Rutland Island, Andamans",520.0,520.0,11.19,92.34,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00061,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00061,IO/SS/AST/00061,2,Male,Adult,present,367II08,26-11-2017,07:30:00,Benthic,HSDT (CV),Andaman Sea,India,East off North Andaman Island,635.0,635.0,13.27,93.26,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti,,,,,,,,,,,,,
IO/SS/AST/00062,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00062,IO/SS/AST/00062,3,Male,Adult,present,31609,17-07-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Trivandrum, Kerala",1245.0,1245.0,8.41,75.89,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata,,,,,,,,,,,,,
IO/SS/AST/00063,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00063,IO/SS/AST/00063,2,Female,Adult,present,31609,17-07-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Trivandrum, Kerala",1245.0,1245.0,8.41,75.89,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata,,,,,,,,,,,,,
IO/SS/AST/00064,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00064,IO/SS/AST/00064,5,Male,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154.0,1154.0,8.01,76.43,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata,246173.0,urn:lsid:marinespecies.org:taxname:246173,accepted,Nephropsis sulcata,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AST/00065,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00065,IO/SS/AST/00065,2,Female,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154.0,1154.0,8.01,76.43,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata,,,,,,,,,,,,,
IO/SS/AST/00066,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00066,IO/SS/AST/00066,1,Female,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154.0,1154.0,8.01,76.43,,,"Vinay P. Padate, CMLRE",20-01-2021,Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations. 292 p.,urn:lsid:marinespecies.org:taxname:246160,Acanthacaris tenuimana,246160.0,urn:lsid:marinespecies.org:taxname:246160,accepted,Acanthacaris tenuimana,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Acanthacaris,,1.0,0.0
IO/SS/AST/00067,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00067,IO/SS/AST/00067,1,Male,Adult,present,292II83,10-12-2011,14:45:00,Benthic,HSDT (CV),Bay of Bengal,India,West off Great Nicobar Island,337.0,337.0,6.84,93.05,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:1434135,Nephropsis rahayuae,,,,,,,,,,,,,
IO/SS/AST/00068,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00068,IO/SS/AST/00068,3,Male,Adult,present,39210,29-11-2019,07:11:00,Benthic,Naturalist dredge,Bay of Bengal,India,Puducherry,439.0,439.0,11.95,80.15,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genusÂ NephropsisÂ Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.Â Raffles Bulletin of Zoology,Â 68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri,,,,,,,,,,,,,
IO/SS/AST/00069,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00069,IO/SS/AST/00069,2,Female,Adult,present,39210,29-11-2019,07:11:00,Benthic,Naturalist dredge,Bay of Bengal,India,Puducherry,439.0,439.0,11.95,80.15,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genusÂ NephropsisÂ Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.Â Raffles Bulletin of Zoology,Â 68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri,241294.0,urn:lsid:marinespecies.org:taxname:241294,accepted,Nephropsis carpenteri,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Nephropsis,,1.0,0.0
IO/SS/AXI/00001,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AXI/00001,IO/SS/AXI/00001,1,Male,Adult,present,31810,26-08-2013,09:40:00,Benthic,Expo model trawl,Arabian Sea,India,Kasaragod,326.0,326.0,12.1,74.32,,Holotype,"Vinay P. Padate, CMLRE",11-02-2021,"Sakai K., de Saint Laurent M. (1989) A check list of Axiidae (Decapoda, Crustacea, Thalassinidea, Anomula), with remarks and in addition descriptions of one new subfamily, eleven new genera and two new species. Naturalists, Publications of Tokushima Biological Laboratory, Shikoku University, 3, 1-104.",urn:lsid:marinespecies.org:taxname:1560269,Guyanacaris keralam,1560269.0,urn:lsid:marinespecies.org:taxname:1560269,accepted,Guyanacaris keralam,Animalia,Arthropoda,Malacostraca,Decapoda,Axiidae,Guyanacaris,,1.0,0.0
IO/SS/AXI/00002,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AXI/00002,IO/SS/AXI/00002,1,Male,Adult,present,34013,25-05-2015,14:55:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Koyilandi, Kerala",100.0,100.0,11.36,74.91,,,"Vinay P. Padate, CMLRE",25-09-2020,"Sakai K. (2017) A second report on material from Dr. Mortensen's collection of Thalassinidea and Callianassidea (Decapoda) in the Zoological Museum, Copenhagen.?Crustaceana.?90 (7-10): 1117-1144.",urn:lsid:marinespecies.org:taxname:1398858,Paragourretia galathea,,,,,,,,,,,,,
IO/SS/AXI/00003,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AXI/00003,IO/SS/AXI/00003,1,Male,Adult,present,34003,22-05-2015,13:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Panaji, Goa",105.0,105.0,15.47,73.07,,,"Vinay P. Padate, CMLRE",25-09-2020,"Sakai K. (2017) A second report on material from Dr. Mortensen's collection of Thalassinidea and Callianassidea (Decapoda) in the Zoological Museum, Copenhagen.?Crustaceana.?90 (7-10): 1117-1144.",urn:lsid:marinespecies.org:taxname:1398858,Paragourretia galathea,1398858.0,urn:lsid:marinespecies.org:taxname:1398858,accepted,Paragourretia galathea,Animalia,Arthropoda,Malacostraca,Decapoda,Ctenochelidae,Paragourretia,,1.0,0.0
IO/SS/BRC/00001,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00001,IO/SS/BRC/00001,2,Female,Adult,present,28809,08-08-2011,10:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Northwest off Kannur, Kerala",201.0,201.0,11.99,74.43,,,"Vinay P. Padate, CMLRE",11-02-2020,"Stephenson W. (1972) An annotated check-list and key to the Indo-West Pacific swimming crabs (Crustacea: Decapoda: Portunidae). Bulletin of the Royal Society of New Zealand, 10: 1-64.",urn:lsid:marinespecies.org:taxname:1552694,Charybdis (Archias) smithii,,,,,,,,,,,,,
